ABCG8	11168.8812324
ADH7	8190.33688107
CABP5	11973.7050869
COPA	8804.57614251
COPB1	10741.6260994
COPS2	8061.9203102
COPS4	10450.9485904
COPS6	9157.66170467
COPS8	17465.8537938
COPZ1	17363.1205371
CRYGB	11922.5784895
CYP7A1	11732.9540204
DEFB129	12302.0674588
DMRTB1	11910.3369099
DMRTC2	10294.9284576
FAM71B	15338.6993058
FCRL4	9531.14989958
HTR3D	10817.2358561
IL1F10	9017.72364706
IL22	13272.2726541
KRT25	10514.5567984
KRT74	12742.2842644
KRT77	11729.5935868
KRT9	9838.14951481
LHX5	8874.90521777
LUZP4	10210.1975239
LYZL6	14255.4395219
MAGEB3	10484.0728648
MRGPRD	11310.0194449
NLRP5	11984.9865427
NPHS2	12247.1003658
NPSR1	10722.4236215
NUP133	9049.1677046
NUP205	11587.0151884
NUP54	10366.9377496
NUP93	12252.3810473
NUP98	18417.8166351
OC90	6774.15413685
OLIG2	9245.99310295
OR12D2	9345.36592602
OR52E8	13839.7058756
OR9Q2	6885.04844665
OTUD6A	8655.27687693
PIWIL3	10924.5297013
PLA2G2E	10251.4828513
POLA1	9557.55330668
POLR2A	8742.40812034
POLR2D	9609.159966
POLR2F	14217.99469
POU4F2	7937.58426587
PSMA3	10235.8808381
PSMB2	23096.2603414
PSMB3	11654.703923
PSMC1	13525.9853932
PSMC2	14327.208783
PSMC4	7771.72286312
PSMD1	11673.9064009
PSMD11	8879.70583724
PSMD6	17906.0705994
PSMD7	9011.48284175
RNASE9	8996.12085944
RPL11	9900.55756795
RPL18A	6408.10690211
RPL27	10150.9098734
RPL3	11640.5420956
RPL30	10379.6593912
RPL34	5966.20987972
RPL35A	6773.91410588
RPL36	9297.83979325
RPL5	12342.3926623
RPL6	2969.42317437
RPL9	6361.30086226
RPS11	10867.1622986
RPS13	9793.50375372
RPS19	11219.5277679
RPS24	16856.6551828
RPS27	5648.40887068
RPS3A	6298.89280913
RPS7	8586.86804945
RPS8	10797.0732543
RPS9	8628.87346983
RPTN	10865.4820818
RXFP2	11175.1220377
SAGE1	10802.5939667
SPATA16	10145.869223
TAAR1	10746.1866879
TAAR8	10757.7081747
TAS2R13	9565.47432881
TAS2R9	11396.1905644
TGM6	14569.4000354
TPH2	8872.74493901
TRIM42	12278.7844543
VN1R2	8765.69112478
