TGM6	20075.6804033
IL22	16788.164016
FAM71B	22631.9695243
LHX5	11494.2821127
OR12D2	13073.5202534
RXFP2	15679.9916378
SAGE1	15558.3516815
RPTN	13534.8733198
NUP98	17139.4398596
RNASE9	11660.091711
NUP93	4179.92815842
KRT25	11563.8897683
RPL11	3707.24361315
DMRTC2	12131.3887282
ADH7	11196.4260978
OR9Q2	9111.89650336
OTUD6A	12444.9700606
PSMC4	4876.46722416
TAS2R9	17600.3304167
COPB1	4828.82876216
NUP205	9062.63925867
COPS8	16232.9215536
RPL9	2714.46731527
COPS2	5197.67996065
RPL5	10091.9537944
COPS6	7808.08267447
RPL3	9085.07096165
COPS4	4454.88996093
DMRTB1	14983.2213174
KRT9	12071.7250234
COPZ1	14271.8819528
VN1R2	12462.0829062
SPATA16	14354.9023793
POLR2D	4526.81016327
POLR2F	9521.67977842
POLR2A	5922.43209611
TRIM42	18413.6530907
MAGEB3	14148.3919591
ABCG8	15608.7651995
CABP5	15706.3546702
PSMD11	2642.77836761
TPH2	10868.9694853
NPHS2	15089.3672109
KRT74	14783.879792
KRT77	14464.2858382
PIWIL3	13818.6227998
NUP133	7569.19660046
RPL18A	2874.26429217
RPL35A	3108.29401811
RPS7	9832.94856411
CRYGB	16349.9364165
RPS9	6225.14445901
RPS8	5752.45991374
NLRP5	18963.3454411
RPL6	2207.32582419
PSMA3	6499.18124284
CYP7A1	15881.4144553
RPS19	4150.55881535
RPS27	4881.5548269
RPS24	17800.1344515
PSMD6	8547.17259947
LYZL6	14683.5152652
PLA2G2E	12798.0959415
OLIG2	14076.0092474
TAAR1	15763.0120643
NUP54	6628.91511265
TAAR8	15616.1653489
HTR3D	15923.0402959
RPS3A	4318.21845102
PSMB3	8334.64955783
PSMB2	8797.3901523
RPS13	3255.1407335
POLA1	7653.83580965
PSMD7	3052.56164267
IL1F10	10965.1714279
PSMD1	9774.44113262
RPL27	10268.1698529
OC90	9386.6270512
PSMC1	7408.93711422
PSMC2	9390.32712592
FCRL4	11206.6013033
COPA	3803.6768105
MRGPRD	13323.5065516
OR52E8	20446.3816391
LUZP4	14996.6340883
POU4F2	11412.1867048
NPSR1	15565.5205762
RPL36	4298.33054941
RPL34	2505.64434836
RPL30	8575.61692386
TAS2R13	12868.6286159
DEFB129	18227.9555908
RPS11	6446.91768744
