ABCG8	9594.98406856
ADH7	16361.7260198
CABP5	6072.83087835
COPA	6019.28248961
COPB1	2732.23524282
COPS2	9318.05334814
COPS4	6814.90381569
COPS6	5952.74307166
COPS8	18415.5760539
COPZ1	16334.7933983
CRYGB	12468.5363609
CYP7A1	10728.0553
DEFB129	12220.7562427
DMRTB1	15761.6038408
DMRTC2	6725.86773738
FAM71B	10690.6664842
FCRL4	23453.8774103
HTR3D	15780.6151031
IL1F10	20141.4818138
IL22	13724.5470884
KRT25	7418.19453844
KRT74	10314.8771999
KRT77	5474.60982553
KRT9	8987.25738461
LHX5	11280.0156146
LUZP4	13382.0275131
LYZL6	8267.36425325
MAGEB3	17942.8293321
MRGPRD	7503.74521867
NLRP5	9723.94379764
NPHS2	11056.9501373
NPSR1	9793.96861367
NUP133	7022.44342882
NUP205	5615.29316634
NUP54	14572.4493857
NUP93	1276.60626155
NUP98	5721.75623506
OC90	16347.4675731
OLIG2	20740.019721
OR12D2	8987.89109335
OR52E8	2429.00560959
OR9Q2	1781.03842049
OTUD6A	16472.9419041
PIWIL3	9188.77676469
PLA2G2E	7858.93896878
POLA1	4667.89859646
POLR2A	4984.11925892
POLR2D	4477.152265
POLR2F	7186.89084747
POU4F2	8864.63474296
PSMA3	6209.7119667
PSMB2	7029.73107936
PSMB3	12801.2334507
PSMC1	17705.8222624
PSMC2	22275.4960038
PSMC4	18534.7132975
PSMD1	7022.44342882
PSMD11	8412.48355526
PSMD6	7689.73873456
PSMD7	7461.28673293
RNASE9	10846.5588348
RPL11	12353.5182242
RPL18A	9415.64449447
RPL27	17254.3047835
RPL3	15521.4282274
RPL30	17234.6598125
RPL34	6922.00059315
RPL35A	15277.1335072
RPL36	15532.5181304
RPL5	6849.75779652
RPL6	5743.61918667
RPL9	11728.6814042
RPS11	9712.85389465
RPS13	6620.35523177
RPS19	17044.8640441
RPS24	10268.6164617
RPS27	5358.64112567
RPS3A	15816.1027926
RPS7	11584.8295197
RPS8	8723.63454777
RPS9	28146.8075021
RPTN	8483.77578878
RXFP2	11677.3509961
SAGE1	22110.0980221
SPATA16	6455.59095875
TAAR1	8146.32588345
TAAR8	13371.8881732
TAS2R13	6296.21321004
TAS2R9	12764.4783436
TGM6	5518.96943749
TPH2	8758.80538298
TRIM42	6614.33499872
VN1R2	8048.73473712
