ABCG8	15217.4173943
ADH7	11658.0646343
CABP5	17060.2588632
COPA	4218.16463728
COPB1	5007.41242318
COPS2	5885.09133356
COPS4	4495.77520303
COPS6	5466.3067941
COPS8	16768.4361524
COPZ1	13456.3747155
CRYGB	16501.8794772
CYP7A1	15947.6058221
DEFB129	17953.7290458
DMRTB1	15067.4003081
DMRTC2	12971.8984836
FAM71B	22725.5356873
FCRL4	13221.7164102
HTR3D	14190.9846995
IL1F10	11037.1518103
IL22	19155.7606877
KRT25	14010.0167198
KRT74	17193.2213753
KRT77	16565.3603916
KRT9	13683.1373847
LHX5	12987.3739304
LUZP4	14016.6490541
LYZL6	17149.0058131
MAGEB3	15466.2878446
MRGPRD	14343.8442147
NLRP5	18414.2025439
NPHS2	16776.0159631
NPSR1	15240.4726517
NUP133	5950.78302602
NUP205	7723.19542078
NUP54	6181.33560054
NUP93	4655.58287797
NUP98	12303.6118429
OC90	8907.22501236
OLIG2	13041.0642559
OR12D2	13033.8002707
OR52E8	21480.551785
OR9Q2	9404.96591296
OTUD6A	12481.4215682
PIWIL3	14387.428126
PLA2G2E	15070.874388
POLA1	5914.14727446
POLR2A	3929.81600641
POLR2D	3799.38009782
POLR2F	7676.13742955
POU4F2	12214.2332421
PSMA3	7537.17423395
PSMB2	10499.6169037
PSMB3	8922.06880826
PSMC1	6555.90457776
PSMC2	7582.96892341
PSMC4	3591.56695531
PSMD1	9162.09614611
PSMD11	2799.79256585
PSMD6	7185.66051418
PSMD7	3835.3841985
RNASE9	12315.6132098
RPL11	3338.27494879
RPL18A	2984.86627635
RPL27	10169.2634887
RPL3	8084.49972934
RPL30	8449.59394323
RPL34	2158.98273888
RPL35A	3435.54918571
RPL36	4075.72736179
RPL5	8790.68542333
RPL6	1723.14362541
RPL9	3030.02931492
RPS11	5923.30621235
RPS13	2353.21538727
RPS19	3940.86989697
RPS24	16178.7900475
RPS27	4443.66400468
RPS3A	2142.24399032
RPS7	9451.07642786
RPS8	5469.78087399
RPS9	5667.17177683
RPTN	15019.3948405
RXFP2	15821.9072951
SAGE1	15946.3425203
SPATA16	14131.2936905
TAAR1	15775.4809548
TAAR8	15881.5983041
TAS2R13	13801.8877518
TAS2R9	16128.2579763
TGM6	21398.7529948
TPH2	11936.3068509
TRIM42	17690.0147996
VN1R2	12662.0737225
