TGM6	19925.2330716
IL22	17050.6094044
FAM71B	22240.3662264
LHX5	11764.1413577
OR12D2	13006.5466821
RXFP2	15480.9689129
SAGE1	15794.8475425
RPTN	13565.2951646
NUP98	16844.0777608
RNASE9	11618.9508489
NUP93	4129.64349918
KRT25	11773.045716
RPL11	3593.40325563
DMRTC2	11778.7346115
ADH7	10987.2360971
OR9Q2	8783.16007761
OTUD6A	12207.8752123
PSMC4	5627.80178107
TAS2R9	16897.7512538
COPB1	5028.24165637
NUP205	9010.71590051
COPS8	17343.4638547
RPL9	2996.81125036
COPS2	5407.17157016
RPL5	10240.0120308
COPS6	7535.06585762
RPL3	8945.16992978
COPS4	4262.21950035
DMRTB1	14973.6678338
KRT9	12311.7593924
COPZ1	14024.1169597
VN1R2	12286.0356906
SPATA16	15218.2903434
POLR2D	4142.01066346
POLR2F	10497.9910778
POLR2A	6310.2219065
TRIM42	18327.8901321
MAGEB3	14577.42389
ABCG8	16210.1369193
CABP5	15946.9636633
PSMD11	2547.14115683
TPH2	10908.5809322
NPHS2	15315.743598
KRT74	14273.9336784
KRT77	13917.5120036
PIWIL3	13250.4271619
NUP133	7647.35970936
RPL18A	2801.16271132
RPL35A	3008.93107136
RPS7	9474.73190461
CRYGB	16261.3369795
RPS9	6373.54178766
RPS8	5750.97873738
NLRP5	17829.7407546
RPL6	2112.31166046
PSMA3	6503.64435597
CYP7A1	15353.0924342
RPS19	4056.1825433
RPS27	5108.38088096
RPS24	17037.9948968
PSMD6	9584.05763692
LYZL6	14637.0336219
PLA2G2E	12924.9233978
OLIG2	13993.199049
TAAR1	14711.2366076
NUP54	7150.44704825
TAAR8	15133.6989397
HTR3D	16248.2277854
RPS3A	3915.19687041
PSMB3	8953.5796015
PSMB2	8747.54264446
RPS13	3332.45608915
POLA1	7349.80573658
PSMD7	2966.6353695
IL1F10	11311.9978313
PSMD1	9883.09566941
RPL27	10485.3765703
OC90	10412.410301
PSMC1	7548.91708163
PSMC2	9578.86342792
FCRL4	11894.9859558
COPA	3923.85388542
MRGPRD	12307.0598699
OR52E8	19855.9769516
LUZP4	14954.1277142
POU4F2	11357.2616526
NPSR1	14923.4571468
RPL36	4115.2975886
RPL34	2592.40497813
RPL30	8963.9680195
TAS2R13	13501.4805969
DEFB129	17977.6520394
RPS11	6565.97486399
