TGM6	14598.7914721
IL22	13130.102566
FAM71B	15174.3940441
LHX5	8866.98665167
OR12D2	9245.26012416
RXFP2	11344.6422775
SAGE1	10686.8786122
RPTN	10973.9675188
NUP98	18220.5284478
RNASE9	9111.09533323
NUP93	12147.0189652
KRT25	10722.4975833
RPL11	9963.57604021
DMRTC2	10501.6599628
ADH7	8123.02507647
OR9Q2	6934.30128283
OTUD6A	8825.19372565
PSMC4	7781.08295445
TAS2R9	11274.1167148
COPB1	10802.758998
NUP205	11589.7007983
COPS8	17278.7628534
RPL9	6293.15980404
COPS2	8010.70658778
RPL5	12275.4847208
COPS6	9059.56655512
RPL3	11515.8507983
COPS4	10568.8610882
DMRTB1	11782.7556213
KRT9	10009.6432428
COPZ1	17325.3049756
VN1R2	8772.00272889
SPATA16	10037.1885804
POLR2D	9517.62652274
POLR2F	14158.0660703
POLR2A	8962.44549407
TRIM42	12543.8143026
MAGEB3	10675.4805415
ABCG8	11124.7544962
CABP5	11996.9443672
PSMD11	8784.58809866
TPH2	8777.70176426
NPHS2	12151.5307015
KRT74	12605.7913122
KRT77	11603.9483867
PIWIL3	10928.8501555
NUP133	9024.18504388
RPL18A	6476.71623482
RPL35A	6887.52170086
RPS7	8563.27555857
CRYGB	12095.2527273
RPS9	8823.05658738
RPS8	10887.5321491
NLRP5	12325.8261998
RPL6	2937.6152719
PSMA3	10210.5342394
CYP7A1	11755.2102837
RPS19	11372.1876151
RPS27	5714.23279467
RPS24	17008.5335931
PSMD6	17725.1872905
LYZL6	14102.7379353
PLA2G2E	10604.2425994
OLIG2	9424.54227841
TAAR1	10631.0755576
NUP54	10358.2342394
TAAR8	10696.1395447
HTR3D	10911.04067
RPS3A	6231.42025423
PSMB3	11589.4633385
PSMB2	22932.6808571
RPS13	9714.95562232
POLA1	9455.17459351
PSMD7	9037.95771268
IL1F10	8921.12748766
PSMD1	11548.8577115
RPL27	10438.9705737
OC90	6756.20642761
PSMC1	13650.3770031
PSMC2	14213.869125
FCRL4	9429.05401474
COPA	8710.26317908
MRGPRD	11408.2815058
OR52E8	13691.4575497
LUZP4	10100.8278086
POU4F2	7931.86993187
NPSR1	10825.0802199
RPL36	9198.24308238
RPL34	5902.30096178
RPL30	10306.7054613
TAS2R13	9463.01076714
DEFB129	12369.0438847
RPS11	10859.5118919
