TGM6	21730.0762695
IL22	19341.4192218
FAM71B	22014.0339695
LHX5	12816.1809578
OR12D2	13146.4493557
RXFP2	16003.0881923
SAGE1	16092.9675073
RPTN	15179.8546027
NUP98	11869.2490568
RNASE9	12484.0845061
NUP93	4967.7363727
KRT25	13598.5880112
RPL11	3220.42155531
DMRTC2	13215.0013756
ADH7	11970.4013706
OR9Q2	9254.82735707
OTUD6A	12078.8658998
PSMC4	3683.83320958
TAS2R9	16622.7984519
COPB1	5038.72579771
NUP205	7702.2002761
COPS8	16445.1725515
RPL9	3012.63276622
COPS2	6153.53397849
RPL5	8601.60277669
COPS6	5843.37417307
RPL3	7969.70549138
COPS4	4345.89338363
DMRTB1	15403.4865253
KRT9	13365.206468
COPZ1	13765.2455884
VN1R2	12829.8913618
SPATA16	13788.7056129
POLR2D	3702.41842386
POLR2F	7937.71454878
POLR2A	3791.07903621
TRIM42	17686.7258001
MAGEB3	15737.1063553
ABCG8	15829.727751
CABP5	16936.9190407
PSMD11	2842.92843261
TPH2	11868.6397055
NPHS2	17638.2823728
KRT74	16823.8843768
KRT77	16643.5163957
PIWIL3	14665.5621159
NUP133	5965.24443061
RPL18A	3063.81827438
RPL35A	3387.38380813
RPS7	9117.4186417
CRYGB	16737.9658453
RPS9	5764.15850568
RPS8	5631.31992496
NLRP5	18644.3213487
RPL6	1933.47163576
PSMA3	7383.81422829
CYP7A1	15918.693039
RPS19	3820.93724931
RPS27	4286.78630873
RPS24	15666.7262815
PSMD6	7290.58348128
LYZL6	17196.8073649
PLA2G2E	14892.8501462
OLIG2	13292.9983404
TAAR1	16020.7593797
NUP54	6101.12976775
TAAR8	15706.0294396
HTR3D	13967.8548915
RPS3A	2143.08847872
PSMB3	8607.08693828
PSMB2	10303.8255988
RPS13	2468.17739069
POLA1	5912.53554422
PSMD7	3926.65969772
IL1F10	10752.6128222
PSMD1	9322.16067436
RPL27	9810.25105578
OC90	8592.76718302
PSMC1	6440.53843498
PSMC2	7763.13540486
FCRL4	12931.9577025
COPA	4069.24789903
MRGPRD	14140.6059816
OR52E8	21205.4248108
LUZP4	14266.1323468
POU4F2	12079.475251
NPSR1	14780.4248336
RPL36	4107.9417058
RPL34	2350.57259217
RPL30	8399.60282483
TAS2R13	13629.9696025
DEFB129	18638.2278358
RPS11	5906.74670699
