TGM6	5656.85168216
IL22	14127.5283004
FAM71B	11199.6626115
LHX5	10942.9940708
OR12D2	8855.52573556
RXFP2	11916.1828132
SAGE1	22445.4333441
RPTN	8291.16233348
NUP98	5550.80300367
RNASE9	10844.0153042
NUP93	1238.46413234
KRT25	7861.43464497
RPL11	12709.8572708
DMRTC2	6524.91390845
ADH7	16629.3549505
OR9Q2	1727.82499079
OTUD6A	16001.6697288
PSMC4	18871.1317976
TAS2R9	13062.1233159
COPB1	2728.37121833
NUP205	5471.80442288
COPS8	18012.9059705
RPL9	11530.104146
COPS2	9039.65083242
RPL5	6667.23430887
COPS6	6168.95921368
RPL3	15321.421249
COPS4	6856.58499279
DMRTB1	15908.2239367
KRT9	9038.42128253
COPZ1	16123.3951684
VN1R2	7912.46096563
SPATA16	6376.13837109
POLR2D	4502.61171767
POLR2F	7689.29765958
POLR2A	4999.96465044
TRIM42	6796.95182285
MAGEB3	17902.5538673
ABCG8	9726.66183658
CABP5	5891.38832475
PSMD11	8587.17647084
TPH2	8792.81869088
NPHS2	11790.7687238
KRT74	10006.6918253
KRT77	5437.68441327
PIWIL3	9191.50024453
NUP133	6851.66679321
RPL18A	9560.36521321
RPL35A	14836.3638152
RPS7	11355.2006733
CRYGB	12434.4380942
RPS9	27305.8440814
RPS8	8462.99193139
NLRP5	10125.0360028
RPL6	5966.39086838
PSMA3	6314.96826378
CYP7A1	10757.3320366
RPS19	17119.9453588
RPS27	5198.53695858
RPS24	9961.81325412
PSMD6	7459.98660405
LYZL6	8462.99193139
PLA2G2E	8046.48190425
OLIG2	20720.0674531
TAAR1	7912.46096563
NUP54	14426.308925
TAAR8	13379.6545764
HTR3D	15698.278292
RPS3A	15343.5531471
PSMB3	13061.8159284
PSMB2	6938.35006085
RPS13	6856.89238026
POLA1	4750.98079658
PSMD7	7226.67951136
IL1F10	21048.0498878
PSMD1	6812.62858402
RPL27	17220.4610628
OC90	16132.9241801
PSMC1	18225.9254899
PSMC2	21797.4605491
FCRL4	23668.5281027
COPA	5828.3738926
MRGPRD	7443.08029299
OR52E8	2521.19206092
LUZP4	13095.321163
POU4F2	8759.31345622
NPSR1	9596.32954765
RPL36	15137.6035396
RPL34	6947.57168506
RPL30	17733.7981442
TAS2R13	6424.09081701
DEFB129	12231.8697489
RPS11	9911.4017084
