TGM6	14595.6681721
IL22	13133.0437205
FAM71B	15147.7223816
LHX5	9197.76745649
OR12D2	9502.85888816
RXFP2	11133.1492257
SAGE1	10825.3697638
RPTN	10925.49889
NUP98	17823.3204767
RNASE9	9335.86500981
NUP93	12466.748226
KRT25	10877.4503496
RPL11	10125.1378876
DMRTC2	9924.87963505
ADH7	8326.50965658
OR9Q2	6899.83760937
OTUD6A	8852.3555713
PSMC4	7614.85365187
TAS2R9	11416.4004117
COPB1	10885.1784365
NUP205	11767.1883573
COPS8	17747.0476188
RPL9	6812.14062296
COPS2	7964.96958998
RPL5	12296.7303136
COPS6	8916.19628938
RPL3	11511.1534775
COPS4	10733.3047282
DMRTB1	11699.6515977
KRT9	9845.91874689
COPZ1	17391.2196164
VN1R2	8686.03370051
SPATA16	9972.59217172
POLR2D	9885.23118908
POLR2F	14010.3495884
POLR2A	8954.50072022
TRIM42	12101.5121178
MAGEB3	10145.2981143
ABCG8	11041.4201939
CABP5	11899.5738464
PSMD11	8869.82776782
TPH2	8909.81221757
NPHS2	12238.265656
KRT74	12692.5427657
KRT77	11409.6803361
PIWIL3	10989.0036043
NUP133	8609.08883503
RPL18A	6242.27821315
RPL35A	6603.81827975
RPS7	8383.29429529
CRYGB	12007.7670634
RPS9	8573.8084382
RPS8	11495.025296
NLRP5	12002.7270067
RPL6	3005.55380647
PSMA3	9922.19160481
CYP7A1	11560.546033
RPS19	11652.6110686
RPS27	5810.84936043
RPS24	16450.0730304
PSMD6	18011.4825932
LYZL6	14097.710571
PLA2G2E	10192.3386434
OLIG2	9238.42391379
TAAR1	10970.8594002
NUP54	10582.7750351
TAAR8	10958.7632642
HTR3D	10653.6718325
RPS3A	6530.90545962
PSMB3	11484.9451827
PSMB2	22588.5260757
RPS13	10194.3546661
POLA1	9933.61573331
PSMD7	8906.11617599
IL1F10	9026.40552901
PSMD1	11697.9715788
RPL27	10118.7538157
OC90	7228.78530938
PSMC1	13479.1276132
PSMC2	14405.8260367
FCRL4	9420.20195843
COPA	8793.21890613
MRGPRD	11115.3410254
OR52E8	13424.0229934
LUZP4	9911.43948387
POU4F2	8117.17930203
NPSR1	10847.5460132
RPL36	9333.51298335
RPL34	5765.48885022
RPL30	10664.4239534
TAS2R13	9625.50026763
DEFB129	12189.2091042
RPS11	10671.144029
