TGM6	5516.21834065
IL22	13717.7056737
FAM71B	10685.3373989
LHX5	11300.3618573
OR12D2	8983.41080784
RXFP2	11671.5300681
SAGE1	22099.0765766
RPTN	7888.2745682
NUP98	5835.44833763
RNASE9	10841.1520403
NUP93	1242.0833811
KRT25	7392.9613586
RPL11	12320.7577405
DMRTC2	7106.66778988
ADH7	16353.5700238
OR9Q2	1797.56891156
OTUD6A	16464.7304692
PSMC4	18525.4741104
TAS2R9	12758.1155043
COPB1	2730.87327773
NUP205	5612.49405402
COPS8	18406.3962544
RPL9	11722.8348891
COPS2	8712.31866754
RPL5	6846.34332806
COPS6	5949.77574726
RPL3	15513.6911032
COPS4	6811.50672125
DMRTB1	15753.7469938
KRT9	8982.77741498
COPZ1	16326.6508276
VN1R2	8044.72260243
SPATA16	6452.37297465
POLR2D	4474.92049336
POLR2F	7183.30832487
POLR2A	4981.63477428
TRIM42	6545.48172377
MAGEB3	17933.8851874
ABCG8	9590.20115924
CABP5	6254.75440509
PSMD11	8385.48795635
TPH2	8754.43929215
NPHS2	11051.4384668
KRT74	10480.4348115
KRT77	5471.88084107
PIWIL3	9184.19634165
NUP133	7018.94288
RPL18A	9410.95098236
RPL35A	15269.5181591
RPS7	11579.0547118
CRYGB	12462.3210428
RPS9	28267.3728575
RPS8	8945.09054034
NLRP5	9719.09660444
RPL6	5740.75610638
PSMA3	6206.6165484
CYP7A1	10722.7075771
RPS19	17036.3675173
RPS27	5442.74476992
RPS24	10602.9963282
PSMD6	7764.4462658
LYZL6	8263.24313608
PLA2G2E	7855.02144351
OLIG2	20729.6812324
TAAR1	8142.26510151
NUP54	14565.1853086
TAAR8	13365.2225521
HTR3D	15772.7487793
RPS3A	15858.5735106
PSMB3	12794.8522896
PSMB2	7026.22689779
RPS13	6542.63145594
POLA1	4659.8712059
PSMD7	7664.37019532
IL1F10	20131.4416845
PSMD1	7158.28930725
RPL27	17245.7038546
OC90	16182.2372576
PSMC1	17696.9962611
PSMC2	22264.3921107
FCRL4	23442.1861174
COPA	6168.61297733
MRGPRD	7500.00475045
OR52E8	2427.79479845
LUZP4	13375.3568377
POU4F2	8860.21589829
NPSR1	9789.0865145
RPL36	15524.7754781
RPL34	6703.1965437
RPL30	17226.0686763
TAS2R13	6293.07467258
DEFB129	12214.664438
RPS11	9708.01222955
