TGM6	4533.51079469
IL22	11465.3701815
FAM71B	9028.10237218
LHX5	8741.41031683
OR12D2	7542.62135956
RXFP2	9670.07678646
SAGE1	18632.2862266
RPTN	6967.69589371
NUP98	6093.36219264
RNASE9	8915.58344723
NUP93	7027.03806646
KRT25	6231.69881612
RPL11	21775.1093495
DMRTC2	5467.18666851
ADH7	13833.2770096
OR9Q2	1480.47160843
OTUD6A	13532.7127581
PSMC4	15931.8320277
TAS2R9	10145.584846
COPB1	5114.98701986
NUP205	9192.64203299
COPS8	14531.8962252
RPL9	12338.5478662
COPS2	7830.85477005
RPL5	8394.22007237
COPS6	5074.14110875
RPL3	16179.9902047
COPS4	7427.01972434
DMRTB1	13157.0074436
KRT9	7255.15862664
COPZ1	25749.4935685
VN1R2	6745.74075408
SPATA16	4965.47557164
POLR2D	11263.4526586
POLR2F	7906.38117173
POLR2A	7148.03444466
TRIM42	5660.24139933
MAGEB3	14457.5258399
ABCG8	7681.72866061
CABP5	4335.83199846
PSMD11	10169.0905118
TPH2	7073.27872055
NPHS2	9121.35435793
KRT74	8704.03245477
KRT77	4549.69502362
PIWIL3	8212.72550507
NUP133	8179.20103086
RPL18A	8898.62854073
RPL35A	13731.5475707
RPS7	16533.3458697
CRYGB	10512.0420297
RPS9	23623.194158
RPS8	15412.3953468
NLRP5	7922.95073945
RPL6	12346.2546419
PSMA3	12165.5307522
CYP7A1	8916.3541248
RPS19	18303.9775825
RPS27	7608.89963042
RPS24	18764.8427683
PSMD6	8739.09828412
LYZL6	6473.69157253
PLA2G2E	6652.10342955
OLIG2	16406.9547485
TAAR1	6716.84034528
NUP54	15418.5607673
TAAR8	10716.2715852
HTR3D	12708.8584377
RPS3A	13345.8234478
PSMB3	11958.2184863
PSMB2	5649.45191338
RPS13	5684.51774273
POLA1	10760.9708842
PSMD7	10720.8956506
IL1F10	17247.7639754
PSMD1	14052.5347778
RPL27	15979.614037
OC90	13588.9722205
PSMC1	16636.231325
PSMC2	23004.3400707
FCRL4	19200.6609331
COPA	5784.70582659
MRGPRD	5820.9276723
OR52E8	2073.89333591
LUZP4	10875.8018418
POU4F2	7724.50126565
NPSR1	7939.90564595
RPL36	18105.1427699
RPL34	14230.1759572
RPL30	19987.908069
TAS2R13	5199.37621358
DEFB129	10135.5660376
RPS11	10285.0774858
