ABCG8	10949.5586235
ADH7	8356.71098101
CABP5	11982.5106391
COPA	8620.18278663
COPB1	10926.8416969
COPS2	8082.77157195
COPS4	10378.7401638
COPS6	9008.82040354
COPS8	17284.0177067
COPZ1	17284.6858516
CRYGB	11734.4061662
CYP7A1	11611.9129345
DEFB129	12519.9218538
DMRTB1	11954.0031234
DMRTC2	10303.2397901
FAM71B	15232.8128633
FCRL4	9527.30084605
HTR3D	10857.8000572
IL1F10	9074.96674866
IL22	13077.6001304
KRT25	10659.8064518
KRT74	12543.9750702
KRT77	11606.1223453
KRT9	10073.8433744
LHX5	8745.12588295
LUZP4	10023.9552218
LYZL6	13640.4008513
MAGEB3	10106.1370445
MRGPRD	11328.6194968
NLRP5	11886.5204884
NPHS2	11997.2098269
NPSR1	10720.6076377
NUP133	8862.05124048
NUP205	11671.8232605
NUP54	10110.3686289
NUP93	12096.5407021
NUP98	17900.0473047
OC90	7196.81143436
OLIG2	9270.0650595
OR12D2	9172.96133401
OR52E8	13959.9968285
OR9Q2	6915.07700147
OTUD6A	8830.87114514
PIWIL3	11114.1449839
PLA2G2E	10166.9382304
POLA1	10173.3969645
POLR2A	9138.66322914
POLR2D	9686.31933228
POLR2F	13871.5789868
POU4F2	7899.25443938
PSMA3	10203.9089149
PSMB2	22603.5646867
PSMB3	11302.7845607
PSMC1	13656.4363289
PSMC2	14200.3062776
PSMC4	7680.77105703
PSMD1	12048.4342692
PSMD11	8983.20818237
PSMD6	18076.2148433
PSMD7	9131.98178013
RNASE9	9166.50259997
RPL11	10394.7756414
RPL18A	6470.31521295
RPL27	10211.4812238
RPL3	11421.046208
RPL30	10558.6938569
RPL34	6010.40880668
RPL35A	6732.67344373
RPL36	9482.75785271
RPL5	12196.0942922
RPL6	2898.63529177
RPL9	6445.59385164
RPS11	11068.0429858
RPS13	10078.0749587
RPS19	11439.7542652
RPS24	16918.0970164
RPS27	5860.52163409
RPS3A	6540.91585739
RPS7	8381.43234231
RPS8	11389.6433977
RPS9	8697.68759504
RPTN	10852.0094681
RXFP2	11477.1703796
SAGE1	11107.6862498
SPATA16	9825.07075654
TAAR1	10710.8081792
TAAR8	10819.7157979
TAS2R13	9427.07911103
TAS2R9	11349.1092738
TGM6	14253.7578696
TPH2	8981.6491776
TRIM42	12266.2495067
VN1R2	8540.89625848
